,path,scriptID,transcription,field1,field2,field3,field4,field5,field6,field7
7748,-,Script30_00259,"Hey Jay, change light colour to yellow",1967,-,-,-,-,-,-
7749,-,Script30_00259,"Hey Jay, is outside raining.",1968,-,-,-,-,-,-
7750,-,Script30_00259,"Hey Jay, today is sunny day or not.",1969,-,-,-,-,-,-
7751,-,Script30_00259,"Hey Jay, What time is it?",197,-,-,-,-,-,-
7752,-,Script30_00259,"Hey Jay, repeat this song three times.",1970,-,-,-,-,-,-
7753,-,Script30_00259,"Hey Jay, save the information which is provided by aman on this song.",1971,-,-,-,-,-,-
7754,-,Script30_00259,"Hey Jay, Switch off main light",1972,-,-,-,-,-,-
7755,-,Script30_00259,"Hey Jay, Turn of lobby light",1973,-,-,-,-,-,-
7756,-,Script30_00259,"Hey Jay, turn off garage light",1974,-,-,-,-,-,-
7757,-,Script30_00259,"Hey Jay, have i set any alarm for today.",1975,-,-,-,-,-,-
7758,-,Script30_00259,"Hey Jay, if there any alarm is set then let me know.",1976,-,-,-,-,-,-
7759,-,Script30_00259,"Hey Jay, please remove the alarm which i set for today morning.",1977,-,-,-,-,-,-
7760,-,Script30_00259,"Hey Jay, let me know about the news of india-pakistan match.",1978,-,-,-,-,-,-
7761,-,Script30_00259,"Hey Jay, if there news about u.p politics.what is that.",1979,-,-,-,-,-,-
7762,-,Script30_00259,"Hey Jay, Does Dominos do takeaway?",198,-,-,-,-,-,-
7763,-,Script30_00259,"Hey Jay, Play my favorite music",1980,-,-,-,-,-,-
7764,-,Script30_00259,"Hey Jay, Search for classical music and play",1981,-,-,-,-,-,-
7765,-,Script30_00259,"Hey Jay, set alarm at 6:30 a.m",1982,-,-,-,-,-,-
7766,-,Script30_00259,"Hey Jay, set alarm half an hour from my meal time.",1983,-,-,-,-,-,-
7767,-,Script30_00259,"Hey Jay, tell me the election result of u.p which was to come today.",1984,-,-,-,-,-,-
7768,-,Script30_00259,"Hey Jay, Please change the volume to mute",1985,-,-,-,-,-,-
7769,-,Script30_00259,"Hey Jay, Set the average of the device",1986,-,-,-,-,-,-
7770,-,Script30_00260,"Hey Jay, turn on disco lights in my apartment and let the party begin",1988,-,-,-,-,-,-
7771,-,Script30_00260,"Hey Jay, tune song of ddlj movie.",1989,-,-,-,-,-,-
7772,-,Script30_00260,"Hey Jay, Does my favourite pizza place available for takeaway?",199,-,-,-,-,-,-
7773,-,Script30_00260,"Hey Jay, play music of david guetta.",1990,-,-,-,-,-,-
7774,-,Script30_00260,"Hey Jay, What is the weather for today?",1991,-,-,-,-,-,-
7775,-,Script30_00260,"Hey Jay, Can you tell me the weather for monday?",1992,-,-,-,-,-,-
7776,-,Script30_00260,"Hey Jay, Can you turn up the lights?",1993,-,-,-,-,-,-
7777,-,Script30_00260,"Hey Jay, Can you open my itunes?",1994,-,-,-,-,-,-
7778,-,Script30_00260,"Hey Jay, Play the beatles",1995,-,-,-,-,-,-
7779,-,Script30_00260,"Hey Jay, Can you open beatles",1996,-,-,-,-,-,-
7780,-,Script30_00260,"Hey Jay, Can you search trump",1997,-,-,-,-,-,-
7781,-,Script30_00260,"Hey Jay, pull up trump stories",1998,-,-,-,-,-,-
7782,-,Script30_00260,"Hey Jay, are there trump updates",1999,-,-,-,-,-,-
7783,-,Script30_00260,"Hey Jay, set an alarm for two hours from now",2,-,-,-,-,-,-
7784,-,Script30_00260,"Hey Jay, set lights to 20 percent",20,-,-,-,-,-,-
7785,-,Script30_00260,"Hey Jay, Can I order takeaway from Spanish place?",200,-,-,-,-,-,-
7786,-,Script30_00260,"Hey Jay, please activate my vacuum cleaner.",2000,-,-,-,-,-,-
7787,-,Script30_00260,"Hey Jay, if my vacuum cleaner is not activated plz activate it.",2001,-,-,-,-,-,-
7788,-,Script30_00260,"Hey Jay, hurrily activates my robot vacuum cleaner.",2002,-,-,-,-,-,-
7789,-,Script30_00260,"Hey Jay, PLease shut off",2003,-,-,-,-,-,-
7790,-,Script30_00260,"Hey Jay, goodnight",2004,-,-,-,-,-,-
7791,-,Script30_00260,"Hey Jay, can it takeaway from ammi biryani.",2005,-,-,-,-,-,-
7792,-,Script30_00260,"Hey Jay, please play rap",2006,-,-,-,-,-,-
7793,-,Script30_00260,"Hey Jay, please play 13",2007,-,-,-,-,-,-
7794,-,Script30_00260,"Hey Jay, please play help",2008,-,-,-,-,-,-
7795,-,Script30_00260,"Hey Jay, what will be this week weather condition.",2009,-,-,-,-,-,-
7796,-,Script30_00260,"Hey Jay, Delete the alarm I just set",201,-,-,-,-,-,-
7797,-,Script30_00260,"Hey Jay, this week weather will be sunny or not.",2010,-,-,-,-,-,-
7798,-,Script30_00260,"Hey Jay, Hello how are you?",2011,-,-,-,-,-,-
7799,-,Script30_00260,"Hey Jay, What is the name of this song playing right now",2012,-,-,-,-,-,-
7800,-,Script30_00261,"Hey Jay, Who is the singer of this song right now",2013,-,-,-,-,-,-
7801,-,Script30_00261,"Hey Jay, What are the lyrics to this song playing",2014,-,-,-,-,-,-
7802,-,Script30_00261,"Hey Jay, Dim the lights in the bathroom",2015,-,-,-,-,-,-
7803,-,Script30_00261,"Hey Jay, Lower lights in kitchen",2016,-,-,-,-,-,-
7804,-,Script30_00261,"Hey Jay, switch lights to red tone",2018,-,-,-,-,-,-
7805,-,Script30_00261,"Hey Jay, transition lights to blue to green to yellow",2019,-,-,-,-,-,-
7806,-,Script30_00261,"Hey Jay, Remove the alarm",202,-,-,-,-,-,-
7807,-,Script30_00261,"Hey Jay, Increase volume by two levels",2020,-,-,-,-,-,-
7808,-,Script30_00261,"Hey Jay, Decrease volume to very soft",2021,-,-,-,-,-,-
7809,-,Script30_00261,"Hey Jay, What time and day is it today?",2022,-,-,-,-,-,-
7810,-,Script30_00261,"Hey Jay, Current time and date please",2023,-,-,-,-,-,-
7811,-,Script30_00261,"Hey Jay, Start making some coffee",2024,-,-,-,-,-,-
7812,-,Script30_00261,"Hey Jay, Please make coffee according to my earlier preferance",2025,-,-,-,-,-,-
7813,-,Script30_00261,"Hey Jay, Coffee, make now",2026,-,-,-,-,-,-
7814,-,Script30_00261,"Hey Jay, Can you check the time?",2027,-,-,-,-,-,-
7815,-,Script30_00261,"Hey Jay, What music is playing right now?",2028,-,-,-,-,-,-
7816,-,Script30_00261,"Hey Jay, Tell me this song",2029,-,-,-,-,-,-
7817,-,Script30_00261,"Hey Jay, Show me the alarms I set",203,-,-,-,-,-,-
7818,-,Script30_00261,"Hey Jay, Current song playing, what is it?",2030,-,-,-,-,-,-
7819,-,Script30_00261,"Hey Jay, What song is that?",2031,-,-,-,-,-,-
7820,-,Script30_00261,"Hey Jay, Tell me the name of that song.",2032,-,-,-,-,-,-
7821,-,Script30_00261,"Hey Jay, Current status of take out order",2033,-,-,-,-,-,-
7822,-,Script30_00261,"Hey Jay, Where is my food",2034,-,-,-,-,-,-
7823,-,Script30_00261,"Hey Jay, Where is my food",2035,-,-,-,-,-,-
7824,-,Script30_00261,"Hey Jay, How long until I receive my food",2036,-,-,-,-,-,-
7825,-,Script30_00261,"Hey Jay, Change lights to red",2037,-,-,-,-,-,-
7826,-,Script30_00261,"Hey Jay, Switch from blue to yellow lights",2038,-,-,-,-,-,-
7827,-,Script30_00261,"Hey Jay, it's pleasant today.",2039,-,-,-,-,-,-
7828,-,Script30_00261,"Hey Jay, Do I have any alarms",204,-,-,-,-,-,-
7829,-,Script30_00261,"Hey Jay, what a sunny day.",2040,-,-,-,-,-,-
7830,-,Script30_00262,"Hey Jay, Today's weather is awesome .",2041,-,-,-,-,-,-
7831,-,Script30_00262,"Hey Jay, Is the meeting scheduled for tomorrow?",2042,-,-,-,-,-,-
7832,-,Script30_00262,"Hey Jay, i dont need light.",2043,-,-,-,-,-,-
7833,-,Script30_00262,"Hey Jay, i dont need light.",2044,-,-,-,-,-,-
7834,-,Script30_00262,"Hey Jay, light is too much.",2045,-,-,-,-,-,-
7835,-,Script30_00262,"Hey Jay, i dont want sound.",2046,-,-,-,-,-,-
7836,-,Script30_00262,"Hey Jay, low the volume",2047,-,-,-,-,-,-
7837,-,Script30_00262,"Hey Jay, off the speakers.",2048,-,-,-,-,-,-
7838,-,Script30_00262,"Hey Jay, check the weather of city on list starts with A.",2049,-,-,-,-,-,-
7839,-,Script30_00262,"Hey Jay, Show alarms",205,-,-,-,-,-,-
7840,-,Script30_00262,"Hey Jay, check the weather of city A.",2050,-,-,-,-,-,-
7841,-,Script30_00262,"Hey Jay, Tell me today's weather report of city A.",2051,-,-,-,-,-,-
7842,-,Script30_00262,"Hey Jay, Shut the living room lights.",2052,-,-,-,-,-,-
7843,-,Script30_00262,"Hey Jay, Make my iroomba clean the living room.",2053,-,-,-,-,-,-
7844,-,Script30_00262,"Hey Jay, Have my iroomba clean the house.",2054,-,-,-,-,-,-
7845,-,Script30_00262,"Hey Jay, keep that song for when I need cheering up",2055,-,-,-,-,-,-
7846,-,Script30_00262,"Hey Jay, I never want to hear that song again",2056,-,-,-,-,-,-
7847,-,Script30_00262,"Hey Jay, put that song in my favourite list",2057,-,-,-,-,-,-
7848,-,Script30_00262,"Hey Jay, it is cloudy today.",2058,-,-,-,-,-,-
7849,-,Script30_00262,"Hey Jay, its raining.",2059,-,-,-,-,-,-
7850,-,Script30_00262,"Hey Jay, How's the weather like in Beijing",206,-,-,-,-,-,-
7851,-,Script30_00262,"Hey Jay, Play me some jazz.",2060,-,-,-,-,-,-
7852,-,Script30_00262,"Hey Jay, Please play jazz music.",2061,-,-,-,-,-,-
7853,-,Script30_00262,"Hey Jay, I want some jazz music to play.",2062,-,-,-,-,-,-
7854,-,Script30_00262,"Hey Jay, Tell me this week's weather.",2063,-,-,-,-,-,-
7855,-,Script30_00262,"Hey Jay, What will be the weather this week?",2064,-,-,-,-,-,-
7856,-,Script30_00262,"Hey Jay, How's the weather this week?",2065,-,-,-,-,-,-
7857,-,Script30_00262,"Hey Jay, What where the winning numbers of the powerball lottery yesterday?",2066,-,-,-,-,-,-
7858,-,Script30_00262,"Hey Jay, Did anyone win the powerball lottery yesterday?",2067,-,-,-,-,-,-
7859,-,Script30_00262,"Hey Jay, volume - level",2068,-,-,-,-,-,-
7860,-,Script30_00263,"Hey Jay, touch the mute button",2069,-,-,-,-,-,-
7861,-,Script30_00263,"Hey Jay, Tell me the weather in Shanghai",207,-,-,-,-,-,-
7862,-,Script30_00263,"Hey Jay, turn of speaker",2070,-,-,-,-,-,-
7863,-,Script30_00263,"Hey Jay, play me some U2 from the 80's",2071,-,-,-,-,-,-
7864,-,Script30_00263,"Hey Jay, I want to listen to elton john in a live concert",2072,-,-,-,-,-,-
7865,-,Script30_00263,"Hey Jay, play me a recent cover of cherry bomb",2073,-,-,-,-,-,-
7866,-,Script30_00263,"Hey Jay, Turn my bathroom plug socket on.",2074,-,-,-,-,-,-
7867,-,Script30_00263,"Hey Jay, i want more light.",2075,-,-,-,-,-,-
7868,-,Script30_00263,"Hey Jay, switch on all the lights",2076,-,-,-,-,-,-
7869,-,Script30_00263,"Hey Jay, do more light .",2077,-,-,-,-,-,-
7870,-,Script30_00263,"Hey Jay, Turn the volume down a little please",2078,-,-,-,-,-,-
7871,-,Script30_00263,"Hey Jay, Repeat the last song",2079,-,-,-,-,-,-
7872,-,Script30_00263,"Hey Jay, Is my wake-up alarm set a 6 am?",2080,-,-,-,-,-,-
7873,-,Script30_00263,"Hey Jay, Set my alarm for 6 am tomorrow.",2081,-,-,-,-,-,-
7874,-,Script30_00263,"Hey Jay, raise the light.",2082,-,-,-,-,-,-
7875,-,Script30_00263,"Hey Jay, brighten more light.",2083,-,-,-,-,-,-
7876,-,Script30_00263,"Hey Jay, I'dl like to hear any classical, except for bach or schubert",2084,-,-,-,-,-,-
7877,-,Script30_00263,"Hey Jay, I'dl like to hear any classical, except for bach or schubert",2085,-,-,-,-,-,-
7878,-,Script30_00263,"Hey Jay, I'dl like to hear any classical, except for bach or schubert",2086,-,-,-,-,-,-
7879,-,Script30_00263,"Hey Jay, play me this years top 10 ten K-Pop songs",2087,-,-,-,-,-,-
7880,-,Script30_00263,"Hey Jay, Let's hear some country and western not from the US.",2088,-,-,-,-,-,-
7881,-,Script30_00263,"Hey Jay, When will my chinese food arrive?",2089,-,-,-,-,-,-
7882,-,Script30_00263,"Hey Jay, please make the lights reading friendly",209,-,-,-,-,-,-
7883,-,Script30_00263,"Hey Jay, Call Peking Garden",2090,-,-,-,-,-,-
7884,-,Script30_00263,"Hey Jay, Are there going to be any showers tomorrow morning?",2091,-,-,-,-,-,-
7885,-,Script30_00263,"Hey Jay, check the current playing music title.",2092,-,-,-,-,-,-
7886,-,Script30_00263,"Hey Jay, bring me the title of current music.",2093,-,-,-,-,-,-
7887,-,Script30_00263,"Hey Jay, what is the music playing right now.",2094,-,-,-,-,-,-
7888,-,Script30_00263,"Hey Jay, Does Peking Garden deliver?",2095,-,-,-,-,-,-
7889,-,Script30_00263,"Hey Jay, Does Peking Garden do orders online?",2096,-,-,-,-,-,-
7890,-,Script30_00264,"Hey Jay, Any interesting happenings in the world?",2097,-,-,-,-,-,-
7891,-,Script30_00264,"Hey Jay, What's going on in the world these days?",2098,-,-,-,-,-,-
7892,-,Script30_00264,"Hey Jay, Pull up Peking Garden online",2099,-,-,-,-,-,-
7893,-,Script30_00264,"Hey Jay, set lights to 20 percent",21,-,-,-,-,-,-
7894,-,Script30_00264,"Hey Jay, please make the lights watching friendly",210,-,-,-,-,-,-
7895,-,Script30_00264,"Hey Jay, How much does General Tsos chicken cost a Peking Garden?",2100,-,-,-,-,-,-
7896,-,Script30_00264,"Hey Jay, Play the last played playlist",2102,-,-,-,-,-,-
7897,-,Script30_00264,"Hey Jay, Play my last used playlist",2103,-,-,-,-,-,-
7898,-,Script30_00264,"Hey Jay, What is the weather at home",2104,-,-,-,-,-,-
7899,-,Script30_00264,"Hey Jay, I love anything by Elton John.",2105,-,-,-,-,-,-
7900,-,Script30_00264,"Hey Jay, Play anything by Cat Stevens and I'll be happy",2106,-,-,-,-,-,-
7901,-,Script30_00264,"Hey Jay, Strings and pianos, but only accoustical guitar not electric please.",2107,-,-,-,-,-,-
7902,-,Script30_00264,"Hey Jay, Next, play Summer Lovin'.",2108,-,-,-,-,-,-
7903,-,Script30_00264,"Hey Jay, Put Summer Lovin' in 3rd position in my queue.",2109,-,-,-,-,-,-
7904,-,Script30_00264,"Hey Jay, make the room brighter",211,-,-,-,-,-,-
7905,-,Script30_00264,"Hey Jay, What time is it in Karachi right now.",2110,-,-,-,-,-,-
7906,-,Script30_00264,"Hey Jay, When it's 10 pm here what time is it in Brisbane?",2111,-,-,-,-,-,-
7907,-,Script30_00264,"Hey Jay, Give me the time in London",2112,-,-,-,-,-,-
7908,-,Script30_00264,"Hey Jay, Tell me all the current events in my hometown.",2113,-,-,-,-,-,-
7909,-,Script30_00264,"Hey Jay, What are the news lately?",2114,-,-,-,-,-,-
7910,-,Script30_00264,"Hey Jay, Play new pop music",2116,-,-,-,-,-,-
7911,-,Script30_00264,"Hey Jay, Play the latest pop song",2117,-,-,-,-,-,-
7912,-,Script30_00264,"Hey Jay, Set the mood, please.",2118,-,-,-,-,-,-
7913,-,Script30_00264,"Hey Jay, I need some ambiance, please.",2119,-,-,-,-,-,-
7914,-,Script30_00264,"Hey Jay, and the light began",212,-,-,-,-,-,-
7915,-,Script30_00264,"Hey Jay, Turn lights blue",2120,-,-,-,-,-,-
7916,-,Script30_00264,"Hey Jay, Turn bedroom lights off",2121,-,-,-,-,-,-
7917,-,Script30_00264,"Hey Jay, Turn living room lights red",2122,-,-,-,-,-,-
7918,-,Script30_00264,"Hey Jay, What is the weather like in New Brighton, PA?",2123,-,-,-,-,-,-
7919,-,Script30_00264,"Hey Jay, Tell me the weather for New Brighton, PA?",2124,-,-,-,-,-,-
7920,-,Script30_00265,"Hey Jay, Tell me the weather for New Brighton, PA?",2125,-,-,-,-,-,-
7921,-,Script30_00265,"Hey Jay, What's happening with the hurricane in the gulf?",2126,-,-,-,-,-,-
7922,-,Script30_00265,"Hey Jay, Was anyone arrested at the protest today in Chicago?",2127,-,-,-,-,-,-
7923,-,Script30_00265,"Hey Jay, color of light should be dimmed bright.",2128,-,-,-,-,-,-
7924,-,Script30_00265,"Hey Jay, change house light from green to red.",2129,-,-,-,-,-,-
7925,-,Script30_00265,"Hey Jay, what's date today",213,-,-,-,-,-,-
7926,-,Script30_00265,"Hey Jay, a little brighter thanks",2130,-,-,-,-,-,-
7927,-,Script30_00265,"Hey Jay, wake me up",2134,-,-,-,-,-,-
7928,-,Script30_00265,"Hey Jay, when is the neat alaram",2135,-,-,-,-,-,-
7929,-,Script30_00265,"Hey Jay, remove my 4 am alaram",2136,-,-,-,-,-,-
7930,-,Script30_00265,"Hey Jay, play foke",2137,-,-,-,-,-,-
7931,-,Script30_00265,"Hey Jay, play jaz",2138,-,-,-,-,-,-
7932,-,Script30_00265,"Hey Jay, how is the weather outside",2139,-,-,-,-,-,-
7933,-,Script30_00265,"Hey Jay, how is the weather outside",2140,-,-,-,-,-,-
7934,-,Script30_00265,"Hey Jay, today get umberrlow",2141,-,-,-,-,-,-
7935,-,Script30_00265,"Hey Jay, MSN news",2142,-,-,-,-,-,-
7936,-,Script30_00265,"Hey Jay, News",2143,-,-,-,-,-,-
7937,-,Script30_00265,"Hey Jay, what day was it on my birth date?",2144,-,-,-,-,-,-
7938,-,Script30_00265,"Hey Jay, was christmas 1972 on a weekend?",2145,-,-,-,-,-,-
7939,-,Script30_00265,"Hey Jay, what's the date of the winter solstice two years from now?",2146,-,-,-,-,-,-
7940,-,Script30_00265,"Hey Jay, open alarm",2147,-,-,-,-,-,-
7941,-,Script30_00265,"Hey Jay, Show me results of what I'm listening to",2148,-,-,-,-,-,-
7942,-,Script30_00265,"Hey Jay, What is the title of the song that is playing?",2149,-,-,-,-,-,-
7943,-,Script30_00265,"Hey Jay, tell me a date",215,-,-,-,-,-,-
7944,-,Script30_00265,"Hey Jay, Give me information about this song",2150,-,-,-,-,-,-
7945,-,Script30_00265,"Hey Jay, favorite music",2152,-,-,-,-,-,-
7946,-,Script30_00265,"Hey Jay, favorite foke",2153,-,-,-,-,-,-
7947,-,Script30_00265,"Hey Jay, Could you tell me what time it is?",2154,-,-,-,-,-,-
7948,-,Script30_00265,"Hey Jay, What is the current time right now?",2155,-,-,-,-,-,-
7949,-,Script30_00265,"Hey Jay, I need to know the time right now, what is it?",2156,-,-,-,-,-,-
7950,-,Script30_00266,"Hey Jay, weather on monday",2157,-,-,-,-,-,-
7951,-,Script30_00266,"Hey Jay, weather on tuesday",2158,-,-,-,-,-,-
7952,-,Script30_00266,"Hey Jay, How is the weather like today",216,-,-,-,-,-,-
7953,-,Script30_00266,"Hey Jay, I'm going to sleep now",2160,-,-,-,-,-,-
7954,-,Script30_00266,"Hey Jay, repeat song",2161,-,-,-,-,-,-
7955,-,Script30_00266,"Hey Jay, repeat jazz",2162,-,-,-,-,-,-
7956,-,Script30_00266,"Hey Jay, hows the food order going?",2163,-,-,-,-,-,-
7957,-,Script30_00266,"Hey Jay, when can we eat?",2164,-,-,-,-,-,-
7958,-,Script30_00266,"Hey Jay, is dinner ready yet?",2165,-,-,-,-,-,-
7959,-,Script30_00266,"Hey Jay, Set an alarm for tomorrow at six in the morning",2166,-,-,-,-,-,-
7960,-,Script30_00266,"Hey Jay, Get me up in half an hour",2167,-,-,-,-,-,-
7961,-,Script30_00266,"Hey Jay, turn off my alarm",2168,-,-,-,-,-,-
7962,-,Script30_00266,"Hey Jay, snooze",2169,-,-,-,-,-,-
7963,-,Script30_00266,"Hey Jay, change my alarm",2170,-,-,-,-,-,-
7964,-,Script30_00266,"Hey Jay, Show me the latest news about the elections",2171,-,-,-,-,-,-
7965,-,Script30_00266,"Hey Jay, What were the cities affected by the earthquake?",2172,-,-,-,-,-,-
7966,-,Script30_00266,"Hey Jay, Why is it snowing so much in my city?",2173,-,-,-,-,-,-
7967,-,Script30_00266,"Hey Jay, Who is the singer of Hotel California?",2174,-,-,-,-,-,-
7968,-,Script30_00266,"Hey Jay, Adjust light when I get home",2175,-,-,-,-,-,-
7969,-,Script30_00266,"Hey Jay, Lower the light level in my house",2176,-,-,-,-,-,-
7970,-,Script30_00266,"Hey Jay, Find me the current weather condition.",2177,-,-,-,-,-,-
7971,-,Script30_00266,"Hey Jay, What is the current weather condition in my place",2178,-,-,-,-,-,-
7972,-,Script30_00266,"Hey Jay, Can you please tell me the current weather condition",2179,-,-,-,-,-,-
7973,-,Script30_00266,"Hey Jay, Time please?",2180,-,-,-,-,-,-
7974,-,Script30_00266,"Hey Jay, Tell me the time now.",2181,-,-,-,-,-,-
7975,-,Script30_00266,"Hey Jay, what's today date ?",2182,-,-,-,-,-,-
7976,-,Script30_00266,"Hey Jay, What's the date today ?",2183,-,-,-,-,-,-
7977,-,Script30_00266,"Hey Jay, Turn off the light of my bed room please",2185,-,-,-,-,-,-
7978,-,Script30_00266,"Hey Jay, I need you to turn off the light of my bed room",2186,-,-,-,-,-,-
7979,-,Script30_00266,"Hey Jay, Can you please turn off the light of my bed room",2187,-,-,-,-,-,-
7980,-,Script30_00267,"Hey Jay, Can you please turn off the light of my bed room",2188,-,-,-,-,-,-
7981,-,Script30_00267,"Hey Jay, Turn off my wemo plug",2189,-,-,-,-,-,-
7982,-,Script30_00267,"Hey Jay, Should I bring an umbrella tomorrow?",219,-,-,-,-,-,-
7983,-,Script30_00267,"Hey Jay, Play Jazz music",2191,-,-,-,-,-,-
7984,-,Script30_00267,"Hey Jay, I want to listen to Classic Rock",2192,-,-,-,-,-,-
7985,-,Script30_00267,"Hey Jay, make an alarm",2193,-,-,-,-,-,-
7986,-,Script30_00267,"Hey Jay, fix an alam",2194,-,-,-,-,-,-
7987,-,Script30_00267,"Hey Jay, set an alarm",2195,-,-,-,-,-,-
7988,-,Script30_00267,"Hey Jay, Hey share me some joke to make me happy",2196,-,-,-,-,-,-
7989,-,Script30_00267,"Hey Jay, share me a joke",2197,-,-,-,-,-,-
7990,-,Script30_00267,"Hey Jay, What day of the week was December 4, 1982?",2198,-,-,-,-,-,-
7991,-,Script30_00267,"Hey Jay, What week of the year does the summer season start?",2199,-,-,-,-,-,-
7992,-,Script30_00267,"Hey Jay, dim the lights in the kitchen",22,-,-,-,-,-,-
7993,-,Script30_00267,"Hey Jay, Play music from my rock list",220,-,-,-,-,-,-
